date,lat,long,network,net,activity,town_name
2017-08-10,41.65452,1.14028,Jazztel,4G,tilting,Tàrrega
2017-08-10,41.65387,1.14003,Jazztel,4G,tilting,Tàrrega
2017-08-10,41.64739,1.13926,Movistar,4G,still,Tàrrega
2017-08-10,41.64714,1.13891,Movistar,4G,still,Tàrrega
2017-08-10,41.64723,1.13918,Movistar,4G,still,Tàrrega
2017-08-10,41.64766,1.13928,Movistar,4G,still,Tàrrega
2017-08-10,41.6474,1.13901,Movistar,4G,still,Tàrrega
2017-08-10,41.64721,1.13921,Movistar,4G,still,Tàrrega
2017-08-10,41.64745,1.13941,Movistar,4G,still,Tàrrega
2017-08-10,41.64706,1.13954,Movistar,4G,still,Tàrrega
2017-08-10,41.64673,1.13883,Movistar,4G,on foot,Tàrrega
2017-08-10,41.64614,1.14046,Movistar,4G,on foot,Tàrrega
2017-08-10,41.64746,1.13925,Movistar,4G,tilting,Tàrrega
2017-08-10,41.65438,1.13426,Movistar,4G,tilting,Tàrrega
2017-08-10,41.65475,1.13396,Movistar,4G,tilting,Tàrrega
2017-08-10,41.64741,1.13919,Movistar,4G,tilting,Tàrrega
2017-08-10,41.65451,1.134,Movistar,4G,tilting,Tàrrega
2017-08-10,41.65465,1.13397,Movistar,4G,tilting,Tàrrega
2017-08-10,41.64724,1.13974,Movistar,4G,tilting,Tàrrega
2017-08-10,41.64438,1.14714,Movistar,4G,in vehicle,Tàrrega
2017-08-10,41.6576,1.16757,Movistar,4G,in vehicle,Tàrrega
2017-08-10,41.6545,1.13396,Movistar,4G,still,Tàrrega
2017-08-10,41.37703,2.15986,Movistar,2G,unknown,Barcelona
2017-08-10,41.43149,2.16429,Simyo 3g,4G,still,Barcelona
2017-08-10,41.43196,2.1643,Simyo 3g,4G,unknown,Barcelona
2017-08-10,41.43161,2.16407,Simyo 3g,4G,unknown,Barcelona
2017-08-10,41.38994,2.19293,Orange,4G,still,Barcelona
2017-08-10,41.4059,2.21114,Orange,4G,on foot,Barcelona
2017-08-10,41.38165,2.19164,Orange,4G,on foot,Barcelona
2017-08-10,41.38284,2.19103,Orange,4G,tilting,Barcelona
2017-08-10,41.41481,2.1434,Orange,4G,tilting,Barcelona
2017-08-10,41.40116,2.20029,Orange,4G,tilting,Barcelona
2017-08-10,41.40657,2.21598,Orange,4G,tilting,Barcelona
2017-08-10,41.40514,2.21028,Orange,4G,tilting,Barcelona
2017-08-10,41.40457,2.21495,Orange,4G,unknown,Barcelona
2017-08-10,41.38365,2.19143,Orange,4G,on bicycle,Barcelona
2017-08-10,41.38518,2.19282,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40429,2.20374,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40792,2.20898,Orange,4G,on bicycle,Barcelona
2017-08-10,41.38633,2.19478,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39231,2.19304,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40484,2.21199,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40914,2.21354,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39722,2.19936,Orange,4G,on bicycle,Barcelona
2017-08-10,41.38724,2.19483,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39306,2.19417,Orange,4G,on bicycle,Barcelona
2017-08-10,41.4046,2.21567,Orange,4G,on bicycle,Barcelona
2017-08-10,41.4093,2.21181,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40067,2.20385,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39759,2.20014,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39899,2.20185,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40904,2.20942,Orange,4G,on bicycle,Barcelona
2017-08-10,41.3887,2.19434,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39395,2.19521,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39539,2.19696,Orange,4G,on bicycle,Barcelona
2017-08-10,41.40731,2.21548,Orange,4G,on bicycle,Barcelona
2017-08-10,41.3839,2.19153,Orange,4G,on bicycle,Barcelona
2017-08-10,41.39144,2.19226,Orange,4G,on bicycle,Barcelona
2017-08-10,41.38397,2.13381,Orange,4G,still,Barcelona
2017-08-10,41.41652,2.17031,Movistar,4G,still,Barcelona
2017-08-10,41.41066,2.18514,Movistar,4G,still,Barcelona
2017-08-10,41.3893,2.16821,Movistar,4G,on foot,Barcelona
2017-08-10,41.39062,2.16557,Movistar,4G,on foot,Barcelona
2017-08-10,41.38709,2.17092,Movistar,4G,on foot,Barcelona
2017-08-10,41.3864,2.17361,Movistar,4G,on foot,Barcelona
2017-08-10,41.39181,2.16618,Movistar,4G,on foot,Barcelona
2017-08-10,41.38672,2.17337,Movistar,4G,on foot,Barcelona
2017-08-10,41.38599,2.17244,Movistar,4G,on foot,Barcelona
2017-08-10,41.38753,2.1692,Movistar,4G,on foot,Barcelona
2017-08-10,41.3912,2.16517,Movistar,4G,on foot,Barcelona
2017-08-10,41.38842,2.16975,Movistar,4G,on foot,Barcelona
2017-08-10,41.41652,2.17024,Movistar,4G,tilting,Barcelona
2017-08-10,41.39104,2.16626,Movistar,4G,unknown,Barcelona
2017-08-10,41.38519,2.12008,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.38757,2.12366,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.39353,2.14067,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.39005,2.16852,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.38604,2.11784,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.38763,2.16497,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.38549,2.15368,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.39127,2.16606,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.39525,2.15354,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.37474,2.15426,Movistar,4G,on foot,Barcelona
2017-08-10,41.3704,2.15766,Movistar,4G,on foot,Barcelona
2017-08-10,41.36945,2.15979,Movistar,4G,tilting,Barcelona
2017-08-10,41.36975,2.15901,Movistar,4G,tilting,Barcelona
2017-08-10,41.37343,2.15489,Movistar,4G,tilting,Barcelona
2017-08-10,41.37017,2.1585,Movistar,4G,tilting,Barcelona
2017-08-10,41.3723,2.15539,Movistar,4G,tilting,Barcelona
2017-08-10,41.37438,2.15423,Movistar,4G,tilting,Barcelona
2017-08-10,41.36991,2.15852,Movistar,4G,tilting,Barcelona
2017-08-10,41.36966,2.15936,Movistar,4G,tilting,Barcelona
2017-08-10,41.37752,2.14935,Movistar,4G,tilting,Barcelona
2017-08-10,41.36994,2.15876,Movistar,4G,tilting,Barcelona
2017-08-10,41.37028,2.15835,Movistar,4G,tilting,Barcelona
2017-08-10,41.37207,2.15637,Movistar,4G,tilting,Barcelona
2017-08-10,41.3917,2.15723,Movistar,4G,tilting,Barcelona
2017-08-10,41.36963,2.15956,Movistar,4G,unknown,Barcelona
2017-08-10,41.36983,2.15948,Movistar,4G,in vehicle,Barcelona
2017-08-10,41.38001,2.14053,Vodafone,4G,on foot,Barcelona
2017-08-10,41.37897,2.15891,Movistar,2G,tilting,Barcelona
2017-08-10,41.381,2.1915,Orange,3G,still,Barcelona
2017-08-10,41.381,2.1915,Orange,4G,still,Barcelona
2017-08-10,41.43436,2.14309,Movistar,4G,still,Barcelona
2017-08-10,41.37746,2.14979,Movistar,4G,still,Barcelona
2017-08-10,41.37748,2.14979,Movistar,4G,tilting,Barcelona
2017-08-10,41.37897,2.15891,Movistar,4G,unknown,Barcelona
2017-08-10,41.38663,2.14599,Vodafone,4G,still,Barcelona
2017-08-10,41.38662,2.14619,Vodafone,4G,still,Barcelona
2017-08-10,41.38649,2.14607,Vodafone,4G,tilting,Barcelona
2017-08-10,42.31018,2.3666,Movistar,,still,Camprodon
2017-08-10,42.28648,2.38537,Movistar,,on foot,Camprodon
2017-08-10,42.28655,2.3851,Movistar,,unknown,Camprodon
2017-08-10,42.28578,2.38079,Movistar,,in vehicle,Camprodon
2017-08-10,42.28479,2.37827,Movistar,,in vehicle,Camprodon
2017-08-10,42.31069,2.36616,Movistar,4G,still,Camprodon
2017-08-10,42.31402,2.36834,Movistar,4G,on foot,Camprodon
2017-08-10,42.31349,2.369,Movistar,4G,on foot,Camprodon
2017-08-10,42.31403,2.3692,Movistar,4G,on foot,Camprodon
2017-08-10,42.31368,2.36803,Movistar,4G,on foot,Camprodon
2017-08-10,42.31423,2.3757,Movistar,4G,on foot,Camprodon
2017-08-10,42.31459,2.37607,Movistar,4G,tilting,Camprodon
2017-08-10,42.31435,2.37624,Movistar,4G,tilting,Camprodon
2017-08-10,42.31451,2.37632,Movistar,4G,tilting,Camprodon
2017-08-10,42.31435,2.37614,Movistar,4G,tilting,Camprodon
2017-08-10,42.31018,2.36641,Movistar,4G,tilting,Camprodon
2017-08-10,41.61028,2.28805,Movistar,4G,still,Granollers
2017-08-10,41.61034,2.28811,Movistar,4G,still,Granollers
2017-08-10,41.60936,2.28788,Movistar,4G,tilting,Granollers
2017-08-10,41.6101,2.28768,Movistar,4G,tilting,Granollers
2017-08-10,41.6103,2.28799,Movistar,4G,on bicycle,Granollers
2017-08-10,41.61402,2.29643,Vodafone,4G,still,Granollers
2017-08-10,41.61398,2.29592,Vodafone,4G,tilting,Granollers
2017-08-10,41.61441,2.2953,Vodafone,4G,unknown,Granollers
2017-08-10,41.61418,2.29641,Vodafone,4G,in vehicle,Granollers
2017-08-10,41.61185,2.30315,Vodafone,4G,in vehicle,Granollers
2017-08-10,41.61379,2.29639,Vodafone,4G,in vehicle,Granollers
2017-08-10,41.61407,2.2963,Vodafone,4G,in vehicle,Granollers
2017-08-10,41.61424,2.29664,Vodafone,4G,in vehicle,Granollers
2017-08-10,42.15174,2.47302,Orange,,on foot,les Preses
2017-08-10,41.57993,2.54948,Vodafone,4G,tilting,Arenys de Mar
2017-08-10,41.57964,2.54931,Vodafone,4G,unknown,Arenys de Mar
2017-08-10,41.49752,2.35764,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49739,2.35772,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49744,2.35737,Vodafone,4G,still,Premià de Mar
2017-08-10,41.4973,2.35745,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49729,2.35749,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49751,2.35731,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49788,2.35727,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49795,2.35783,Vodafone,4G,still,Premià de Mar
2017-08-10,41.49758,2.35736,Vodafone,4G,on foot,Premià de Mar
2017-08-10,41.49743,2.35756,Vodafone,4G,on foot,Premià de Mar
2017-08-10,41.4975,2.35754,Vodafone,4G,on foot,Premià de Mar
2017-08-10,41.49742,2.35742,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49703,2.35738,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49739,2.35698,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49781,2.35757,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49749,2.35737,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49763,2.35738,Vodafone,4G,tilting,Premià de Mar
2017-08-10,41.49727,2.35759,Vodafone,4G,unknown,Premià de Mar
2017-08-10,41.49753,2.35723,Vodafone,4G,unknown,Premià de Mar
2017-08-10,41.49752,2.35772,Vodafone,4G,unknown,Premià de Mar
2017-08-10,41.49749,2.35755,Vodafone,4G,in vehicle,Premià de Mar
2017-08-10,41.37003,2.05857,Vodafone,3G,still,Sant Joan Despí
2017-08-10,41.37037,2.05842,Vodafone,3G,tilting,Sant Joan Despí
2017-08-10,41.37016,2.05834,Vodafone,3G,unknown,Sant Joan Despí
2017-08-10,41.36993,2.05823,Vodafone,4G,still,Sant Joan Despí
2017-08-10,41.37002,2.0585,Vodafone,4G,still,Sant Joan Despí
2017-08-10,41.37025,2.05824,Vodafone,4G,still,Sant Joan Despí
2017-08-10,41.37015,2.05831,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37014,2.05853,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37016,2.05828,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.36998,2.05901,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37015,2.05842,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37007,2.05806,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37007,2.05852,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.3701,2.05846,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37006,2.05845,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37013,2.0584,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.36986,2.05833,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37008,2.05842,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.37009,2.05851,Vodafone,4G,tilting,Sant Joan Despí
2017-08-10,41.36993,2.05844,Vodafone,4G,unknown,Sant Joan Despí
2017-08-10,41.36903,2.05803,Orange,4G,still,Sant Joan Despí
2017-08-10,41.36904,2.05793,Orange,4G,still,Sant Joan Despí
2017-08-10,41.71745,2.17356,Jazztel,,still,Sant Quirze Safaja
2017-08-10,41.71733,2.17319,Jazztel,,still,Sant Quirze Safaja
2017-08-10,41.71742,2.17298,Jazztel,,still,Sant Quirze Safaja
2017-08-10,41.71738,2.17325,Jazztel,,still,Sant Quirze Safaja
2017-08-10,41.71696,2.17321,Jazztel,,on foot,Sant Quirze Safaja
2017-08-10,41.71766,2.1744,Jazztel,,on foot,Sant Quirze Safaja
2017-08-10,41.71783,2.17342,Jazztel,,on foot,Sant Quirze Safaja
2017-08-10,41.71732,2.17329,Jazztel,,on foot,Sant Quirze Safaja
2017-08-10,41.71723,2.17432,Jazztel,,on foot,Sant Quirze Safaja
2017-08-10,41.71751,2.17241,Jazztel,,tilting,Sant Quirze Safaja
2017-08-10,41.71723,2.17237,Jazztel,,tilting,Sant Quirze Safaja
2017-08-10,41.71839,2.17364,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.7172,2.17365,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71827,2.17395,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71868,2.1726,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71729,2.17328,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71735,2.17251,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71821,2.17361,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.72409,2.16566,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71811,2.17255,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71732,2.17246,Jazztel,,in vehicle,Sant Quirze Safaja
2017-08-10,41.71717,2.17303,Jazztel,2G,unknown,Sant Quirze Safaja
2017-08-10,41.72818,2.14745,Jazztel,3G,in vehicle,Sant Quirze Safaja
2017-08-10,41.28771,2.10432,Movistar,,in vehicle,el Prat de Llobregat
2017-08-10,41.31954,2.09567,Movistar,4G,still,el Prat de Llobregat
2017-08-10,41.32246,2.08964,Movistar,4G,still,el Prat de Llobregat
2017-08-10,41.32291,2.08943,Movistar,4G,still,el Prat de Llobregat
2017-08-10,41.31928,2.09563,Movistar,4G,on foot,el Prat de Llobregat
2017-08-10,41.31944,2.09555,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.3231,2.08942,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.32308,2.08965,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.31905,2.09549,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.3193,2.09545,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.32308,2.08929,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.31951,2.09534,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.32289,2.08949,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.31926,2.09538,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.31913,2.09549,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.32295,2.08937,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.32276,2.08984,Movistar,4G,tilting,el Prat de Llobregat
2017-08-10,41.3194,2.09526,Movistar,4G,unknown,el Prat de Llobregat
2017-08-10,41.32828,2.10258,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32827,2.10221,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32815,2.10228,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32818,2.10225,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32474,2.09976,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32835,2.10215,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32847,2.10248,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32824,2.10201,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32822,2.1025,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32836,2.10223,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32832,2.10231,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32845,2.10231,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32855,2.10225,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32829,2.1025,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32837,2.1026,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32819,2.10244,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32835,2.1025,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.32839,2.10206,Vodafone,4G,still,el Prat de Llobregat
2017-08-10,41.28494,1.55062,Orange,2G,unknown,Llorenç del Penedès
2017-08-10,41.28499,1.55038,Orange,2G,unknown,Llorenç del Penedès
2017-08-10,41.28498,1.55049,Orange,4G,tilting,Llorenç del Penedès
2017-08-10,41.28502,1.55046,Orange,4G,tilting,Llorenç del Penedès
2017-08-10,41.2848,1.55025,Orange,4G,tilting,Llorenç del Penedès
2017-08-10,41.22264,1.72884,Movistar,2G,tilting,Vilanova i la Geltrú
2017-08-10,41.22261,1.7288,Movistar,4G,tilting,Vilanova i la Geltrú
2017-08-10,41.22222,1.72921,Movistar,4G,tilting,Vilanova i la Geltrú
2017-08-10,41.22278,1.72888,Movistar,4G,still,Vilanova i la Geltrú
2017-08-10,41.47356,2.09116,Vodafone,3G,tilting,Sant Cugat del Vallès
2017-08-10,41.67153,2.36851,Movistar,,on foot,Sant Pere de Vilamajor
2017-08-10,41.67139,2.36821,Movistar,,tilting,Sant Pere de Vilamajor
2017-08-10,41.67139,2.3683,Movistar,,in vehicle,Sant Pere de Vilamajor
2017-08-10,41.67905,2.42438,Yoigo,2G,tilting,Sant Pere de Vilamajor
2017-08-10,41.67107,2.36819,Movistar,2G,still,Sant Pere de Vilamajor
2017-08-10,41.67092,2.3684,Movistar,2G,still,Sant Pere de Vilamajor
2017-08-10,41.67112,2.36875,Movistar,2G,still,Sant Pere de Vilamajor
2017-08-10,41.67136,2.36816,Movistar,2G,on foot,Sant Pere de Vilamajor
2017-08-10,41.67117,2.36834,Movistar,2G,on foot,Sant Pere de Vilamajor
2017-08-10,41.67118,2.36825,Movistar,2G,on foot,Sant Pere de Vilamajor
2017-08-10,41.67121,2.36834,Movistar,2G,tilting,Sant Pere de Vilamajor
2017-08-10,41.67106,2.36843,Movistar,2G,tilting,Sant Pere de Vilamajor
2017-08-10,41.67099,2.36821,Movistar,2G,unknown,Sant Pere de Vilamajor
2017-08-10,41.67129,2.3682,Movistar,2G,unknown,Sant Pere de Vilamajor
2017-08-10,41.67132,2.36839,Movistar,2G,unknown,Sant Pere de Vilamajor
2017-08-10,41.67097,2.3684,Movistar,2G,unknown,Sant Pere de Vilamajor
2017-08-10,41.67122,2.3683,Movistar,4G,still,Sant Pere de Vilamajor
2017-08-10,41.51287,1.09466,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49488,1.11659,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.4969,1.11251,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.50491,1.10265,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49647,1.11364,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.50351,1.10392,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49528,1.11551,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.50566,1.10304,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.50667,1.10314,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49415,1.11601,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49493,1.11652,Movistar,,on foot,Vallbona de les Monges
2017-08-10,41.49384,1.1142,Movistar,,tilting,Vallbona de les Monges
2017-08-10,41.52335,1.08692,Movistar,2G,still,Vallbona de les Monges
2017-08-10,41.52356,1.08736,Movistar,2G,still,Vallbona de les Monges
2017-08-10,41.52373,1.08755,Movistar,2G,still,Vallbona de les Monges
2017-08-10,41.52368,1.08724,Movistar,2G,still,Vallbona de les Monges
2017-08-10,41.52377,1.08727,Movistar,2G,still,Vallbona de les Monges
2017-08-10,41.50738,1.10254,Movistar,2G,on foot,Vallbona de les Monges
2017-08-10,41.50812,1.10192,Movistar,2G,on foot,Vallbona de les Monges
2017-08-10,41.52317,1.08764,Movistar,2G,on foot,Vallbona de les Monges
2017-08-10,41.52419,1.08759,Movistar,2G,tilting,Vallbona de les Monges
2017-08-10,41.52367,1.08628,Movistar,2G,tilting,Vallbona de les Monges
2017-08-10,41.52324,1.08751,Movistar,2G,tilting,Vallbona de les Monges
2017-08-10,41.52303,1.08825,Movistar,2G,tilting,Vallbona de les Monges
2017-08-10,41.50122,1.10767,Movistar,2G,unknown,Vallbona de les Monges
2017-08-10,41.52628,2.0675,Movistar,2G,still,Sant Quirze del Vallès
2017-08-10,41.52628,2.06749,Movistar,2G,tilting,Sant Quirze del Vallès
2017-08-10,42.19539,2.32059,Movistar,2G,still,Vallfogona de Ripollès
2017-08-10,42.19544,2.32073,Movistar,2G,still,Vallfogona de Ripollès
2017-08-10,42.19559,2.32079,Movistar,2G,tilting,Vallfogona de Ripollès
2017-08-10,42.19511,2.32077,Movistar,2G,unknown,Vallfogona de Ripollès
2017-08-10,42.19568,2.32163,Movistar,3G,still,Vallfogona de Ripollès
2017-08-10,42.19544,2.32089,Movistar,3G,still,Vallfogona de Ripollès
2017-08-10,42.1956,2.3208,Movistar,3G,on foot,Vallfogona de Ripollès
2017-08-10,42.19558,2.32075,Movistar,3G,on foot,Vallfogona de Ripollès
2017-08-10,42.1953,2.32072,Movistar,3G,on foot,Vallfogona de Ripollès
2017-08-10,42.19442,2.32716,Movistar,3G,on foot,Vallfogona de Ripollès
2017-08-10,42.19541,2.32075,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19555,2.32101,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19463,2.32744,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19872,2.32051,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19544,2.32129,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19529,2.32105,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19361,2.33624,Movistar,3G,tilting,Vallfogona de Ripollès
2017-08-10,42.19695,2.30346,Movistar,3G,unknown,Vallfogona de Ripollès
2017-08-10,42.19577,2.32094,Movistar,3G,unknown,Vallfogona de Ripollès
2017-08-10,42.19576,2.32142,Movistar,3G,unknown,Vallfogona de Ripollès
2017-08-10,42.19555,2.32111,Movistar,3G,unknown,Vallfogona de Ripollès
2017-08-10,42.19381,2.33646,Movistar,3G,in vehicle,Vallfogona de Ripollès
2017-08-10,42.1954,2.32096,Movistar,4G,still,Vallfogona de Ripollès
2017-08-10,42.19574,2.3208,Movistar,4G,still,Vallfogona de Ripollès
2017-08-10,42.19567,2.3208,Movistar,4G,still,Vallfogona de Ripollès
2017-08-10,42.19625,2.32218,Movistar,4G,tilting,Vallfogona de Ripollès
2017-08-10,41.35346,1.7052,Movistar,4G,still,Vilafranca del Penedès
2017-08-10,41.35281,1.70375,Movistar,4G,tilting,Vilafranca del Penedès
2017-08-10,41.79847,2.21917,Movistar,2G,tilting,Centelles
2017-08-10,41.49578,1.89297,Yoigo,2G,tilting,Sant Esteve Sesrovires
2017-08-10,41.46438,1.97992,Yoigo,2G,in vehicle,Castellbisbal
2017-08-10,41.44865,1.98866,Yoigo,2G,in vehicle,Castellbisbal
2017-08-10,41.66839,2.42536,Yoigo,2G,in vehicle,Llinars del Vallès
2017-08-10,41.47272,1.93403,Yoigo,2G,in vehicle,Martorell
2017-08-10,41.49479,1.91129,Yoigo,2G,in vehicle,Martorell
2017-08-10,41.61708,2.35435,Yoigo,2G,in vehicle,la Roca del Vallès
2017-08-10,41.67443,2.42352,Yoigo,2G,in vehicle,Sant Antoni de Vilamajor
2017-08-10,40.77333,0.52756,Orange,2G,in vehicle,Tortosa
2017-08-10,42.00687,2.19614,Movistar,2G,still,Santa Cecília de Voltregà
2017-08-10,42.00687,2.19664,Movistar,2G,on foot,Santa Cecília de Voltregà
2017-08-10,42.00655,2.19587,Movistar,2G,tilting,Santa Cecília de Voltregà
2017-08-10,42.00691,2.19618,Movistar,2G,tilting,Santa Cecília de Voltregà
2017-08-10,42.00697,2.19666,Movistar,2G,tilting,Santa Cecília de Voltregà
2017-08-10,42.00675,2.19637,Movistar,2G,unknown,Santa Cecília de Voltregà
2017-08-10,42.0068,2.19639,Movistar,2G,unknown,Santa Cecília de Voltregà
2017-08-10,41.99114,2.22312,Movistar,2G,in vehicle,Santa Cecília de Voltregà
2017-08-10,42.00656,2.20106,Movistar,2G,in vehicle,Santa Cecília de Voltregà
2017-08-10,42.0017,2.20691,Movistar,2G,in vehicle,Santa Cecília de Voltregà
